card_id,card_name,card_yomi,culture,cost,card_type,power,power_disp,power_attacker,mana,rare,race,race_text,body_text,flavor_text,illustrator,voice_actor,series_title,create_disp,break_disp,super_dimensional_spell_text,super_dimensional_spell_related_cards,psychic_creature_related_cards,twinpact_related_cards,related_cards,final_forbidden_field_css,name,civilization,keyword,nd_legal,text,tags,source,source_url
521300,龍魂教会 ホワイティ,りゅうこんきょうかい ホワイティ,光,3,ドラグハート・フォートレス,,-,,,PS,,,"■バトルゾーンに出た時、相手のクリーチャー1体をタップしてもよい。そのクリーチャーは、次の相手のターン開始時にアンタップしない。
■極真龍魂
（スーパー龍解後：《極真龍魂 オール・オーバー・ザ・ワールド》）",正義？なるほど君ラの正義に利用価値はあるかもしれない。なんであれ、強く信じる気持ちは良いドラグハートの素になるからナ。――龍覇 ザ＝デッドマン,Morechand,,龍魂超決戦,-,0,下記に表示している対象カードをパックから入手、または生成することで獲得します,521200,"521300,521800",,,landscape,龍魂教会 ホワイティ,光,極真龍魂,0,"■バトルゾーンに出た時、相手のクリーチャー1体をタップしてもよい。そのクリーチャーは、次の相手のターン開始時にアンタップしない。
■極真龍魂
（スーパー龍解後：《極真龍魂 オール・オーバー・ザ・ワールド》）",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
512300,超龍素要塞 エビデシュタイン,ちょうりゅうそようさい エビデシュタイン,水,5,ドラグハート・フォートレス,,-,,,PS,,,"■自分の呪文を唱えるコストを1少なくする。ただし1より少なくならず、かつその呪文の持つ文明の数より少なくならない。
■龍解：自分のターン終了時、そのターン中に呪文を3枚以上唱えていれば、このドラグハートを《ν・龍素王 Q-END》のほうに裏返す。",水文明の使者たちが共闘を呼び掛ける中、Q-ENDは決戦に必要な最後の証明に取り掛かっていた。,A・Guy,,龍魂超決戦,-,0,,,"512300,512400",,,landscape,超龍素要塞 エビデシュタイン,水,龍解,0,"■自分の呪文を唱えるコストを1少なくする。ただし1より少なくならず、かつその呪文の持つ文明の数より少なくならない。
■龍解：自分のターン終了時、そのターン中に呪文を3枚以上唱えていれば、このドラグハートを《ν・龍素王 Q-END》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
521400,龍魂要塞 ブルニカ,りゅうこんようさい ブルニカ,水,3,ドラグハート・フォートレス,,-,,,PS,,,"■バトルゾーンに出た時、カードを1枚引く。
■極真龍魂
（スーパー龍解後：《極真龍魂 オール・オーバー・ザ・ワールド》）",オオ、知識の力とナ？それは素晴らしい。蓄えた知識のすべてをドラグハートの礎とするがよいゾ。――龍覇 ザ＝デッドマン,Tanaka Kenichi,,龍魂超決戦,-,0,下記に表示している対象カードをパックから入手、または生成することで獲得します,521200,"521400,521800",,,landscape,龍魂要塞 ブルニカ,水,極真龍魂,0,"■バトルゾーンに出た時、カードを1枚引く。
■極真龍魂
（スーパー龍解後：《極真龍魂 オール・オーバー・ザ・ワールド》）",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
512900,龍芭扇 ファンパイ,りゅうばせん ファンパイ,水,3,ドラグハート・ウエポン,,-,,,PS,,,"■これを装備したクリーチャーが攻撃する時、相手の山札の上から1枚目を公開させる。それが呪文であれば、自分がコストを支払わずに唱えてもよい。そうしないなら、公開させたカードを山札の一番下に置く。
■龍解：自分のターン終了時、相手の墓地にカードが4枚以上あれば、このドラグハートを《龍脈空船 トンナンシャーペ》のほうに裏返す。",ピタゴラスから独立していた龍脈術のメンバーだったが、弱者を守りたいという想いに変わりは無かった。,NAKAMURA 8,,龍魂超決戦,-,0,,,"512900,513000,513100",,,,龍芭扇 ファンパイ,水,龍解,0,"■これを装備したクリーチャーが攻撃する時、相手の山札の上から1枚目を公開させる。それが呪文であれば、自分がコストを支払わずに唱えてもよい。そうしないなら、公開させたカードを山札の一番下に置く。
■龍解：自分のターン終了時、相手の墓地にカードが4枚以上あれば、このドラグハートを《龍脈空船 トンナンシャーペ》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
514500,極魔王殿 ウェルカム・ヘル,ごくまおうでん ウェルカム・ヘル,闇,5,ドラグハート・フォートレス,,-,,,PS,,,"■バトルゾーンに出た時、または自分のドラグナーが攻撃する時、自分の墓地から闇のコスト5以下のクリーチャー1枚をバトルゾーンに出してもよい。
■龍解：自分のターン終了時、自分のクリーチャー4体を破壊してもよい。そうした場合、このドラグハートを《極・魔壊王 デスゴロス》のほうに裏返す。",デスシラズは更なる力を求めてウェルカム・ヘルとの融合を果たし、デスゴロスへとパワーアップした。,NAKAMURA 8,,龍魂超決戦,-,0,,,"514500,514600",,,landscape,極魔王殿 ウェルカム・ヘル,闇,龍解,0,"■バトルゾーンに出た時、または自分のドラグナーが攻撃する時、自分の墓地から闇のコスト5以下のクリーチャー1枚をバトルゾーンに出してもよい。
■龍解：自分のターン終了時、自分のクリーチャー4体を破壊してもよい。そうした場合、このドラグハートを《極・魔壊王 デスゴロス》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
521500,龍魂宮殿 ブラックロ,りゅうこんきゅうでん ブラックロ,闇,3,ドラグハート・フォートレス,,-,,,PS,,,"■バトルゾーンに出た時、相手は自身の手札を1枚捨てる。
■極真龍魂
（スーパー龍解後：《極真龍魂 オール・オーバー・ザ・ワールド》）",好奇心はとてもヨい凶器となるナ。こうしてうまれたドラグハートに殺されることも、貴様たちには楽しみなのカ？――龍覇 ザ＝デッドマン,Tanaka Kenichi,,龍魂超決戦,-,0,下記に表示している対象カードをパックから入手、または生成することで獲得します,521200,"521500,521800",,,landscape,龍魂宮殿 ブラックロ,闇,極真龍魂,0,"■バトルゾーンに出た時、相手は自身の手札を1枚捨てる。
■極真龍魂
（スーパー龍解後：《極真龍魂 オール・オーバー・ザ・ワールド》）",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
516600,闘将銀河城 ハートバーン,とうしょうぎんがじょう ハートバーン,火,5,ドラグハート・フォートレス,,-,,,PS,,,"■自分のドラゴンはすべて「スピードアタッカー」を得る。
■龍解：自分のドラゴンがアンタップされた時、このドラグハートを《超戦覇龍 ガイNEXT》のほうに裏返す。",ギンガとラオウ！二つのドラグハートが一つになった時！史上最強のフォートレスが完成したのだ！それが、闘将銀河城 ハートバーン！,shosuke,,龍魂超決戦,-,0,,,"516600,516700",,,landscape,闘将銀河城 ハートバーン,火,龍解,0,"■自分のドラゴンはすべて「スピードアタッカー」を得る。
■龍解：自分のドラゴンがアンタップされた時、このドラグハートを《超戦覇龍 ガイNEXT》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
517100,最前戦 XX幕府,さいぜんせん ダブルクロスばくふ,火,3,ドラグハート・フォートレス,,-,,,PS,,,"■自分の火のドラゴンが攻撃する時、相手の「ブロッカー」を持つクリーチャー1体を破壊する。
■龍解：自分の火のクリーチャーが攻撃する時、それがそのターン2度目の火のクリーチャーによる攻撃であれば、このドラグハートを《熱血龍 GENJI「天」》のほうに裏返す。",怯むなモルト！ドラグハートたちを救い、新しい時代を切り開くのはお前だ！！――爆師匠 フィディック,Yuukoo009,,龍魂超決戦,-,0,,,"517100,517200",,,landscape,最前戦 XX幕府,火,龍解,0,"■自分の火のドラゴンが攻撃する時、相手の「ブロッカー」を持つクリーチャー1体を破壊する。
■龍解：自分の火のクリーチャーが攻撃する時、それがそのターン2度目の火のクリーチャーによる攻撃であれば、このドラグハートを《熱血龍 GENJI「天」》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
521600,龍魂城閣 レッドゥル,りゅうこんじょうかく レッドゥル,火,3,ドラグハート・フォートレス,,-,,,PS,,,"■バトルゾーンに出た時、そのターン、自分のクリーチャー1体は「スピードアタッカー」を得る。
■極真龍魂
■スーパー龍解：自分の《龍魂教会 ホワイティ》《龍魂要塞 ブルニカ》《龍魂宮殿 ブラックロ》《龍魂城閣 レッドゥル》《龍魂遺跡 グリーネ》がリンクしている《極真龍魂》があれば、それを《極真龍魂 オール・オーバー・ザ・ワールド》のほうに裏返す。",熱血とは実に面白いナ。激しく熱かりし魂・・・大きな感情の力こそが、より強いドラグハートを生み出してくれるからナ。――龍覇 ザ＝デッドマン,boyaking,,龍魂超決戦,-,0,下記に表示している対象カードをパックから入手、または生成することで獲得します,521200,"521600,521800",,,landscape,龍魂城閣 レッドゥル,火,"極真龍魂,スーパー龍解",0,"■バトルゾーンに出た時、そのターン、自分のクリーチャー1体は「スピードアタッカー」を得る。
■極真龍魂
■スーパー龍解：自分の《龍魂教会 ホワイティ》《龍魂要塞 ブルニカ》《龍魂宮殿 ブラックロ》《龍魂城閣 レッドゥル》《龍魂遺跡 グリーネ》がリンクしている《極真龍魂》があれば、それを《極真龍魂 オール・オーバー・ザ・ワールド》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
517700,熱龍爪 メリケン・バルク,ねつりゅうそう メリケン・バルク,火,2,ドラグハート・ウエポン,,-,,,PS,,,"■これを装備したクリーチャーが攻撃する時、相手のパワー2000以下のクリーチャー1体を破壊する。
■龍解：自分のターン終了時、これを装備したクリーチャーがタップしていれば、このドラグハートを《熱決闘場 バルク・アリーナ》のほうに裏返す。 ",武器を使いこなすコツ、それはまず己を鍛えることだ。,hippo,,龍魂超決戦,-,0,,,"517700,517800,517900",,,,熱龍爪 メリケン・バルク,火,龍解,0,"■これを装備したクリーチャーが攻撃する時、相手のパワー2000以下のクリーチャー1体を破壊する。
■龍解：自分のターン終了時、これを装備したクリーチャーがタップしていれば、このドラグハートを《熱決闘場 バルク・アリーナ》のほうに裏返す。 ",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
519500,恐龍界樹 ジュダイオウ,ジュラシック・ジャングル ジュダイオウ,自然,5,ドラグハート・フォートレス,,-,,,PS,,,"■相手のパワー4000以下のクリーチャーが攻撃する時、攻撃しているクリーチャーをマナゾーンに置く。
■龍解：自分のターン開始時、自分のクリーチャーのコストの合計が25以上であれば、このドラグハートを《恐・古代王 サウザールピオ》のほうに裏返す。",ドングリを集め、ドラゴンを生み出す。それが不器用なサソリスなりの、責任の取り方だった。,MATSUMOTO EIGHT,,龍魂超決戦,-,0,,,"519500,519600",,,landscape,恐龍界樹 ジュダイオウ,自然,龍解,0,"■相手のパワー4000以下のクリーチャーが攻撃する時、攻撃しているクリーチャーをマナゾーンに置く。
■龍解：自分のターン開始時、自分のクリーチャーのコストの合計が25以上であれば、このドラグハートを《恐・古代王 サウザールピオ》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
521700,龍魂遺跡 グリーネ,りゅうこんいせき グリーネ,自然,3,ドラグハート・フォートレス,,-,,,PS,,,"■バトルゾーンに出た時、自分の山札の上から1枚目をマナゾーンに置く。
■極真龍魂
（スーパー龍解後：《極真龍魂 オール・オーバー・ザ・ワールド》）",原始の力は惜しかったゾ。このザ＝デッドマンのようにもっと欲望に忠実になれば最強にたどり着いていただろうナ。――龍覇 ザ＝デッドマン,nejita,,龍魂超決戦,-,0,下記に表示している対象カードをパックから入手、または生成することで獲得します,521200,"521700,521800",,,landscape,龍魂遺跡 グリーネ,自然,極真龍魂,0,"■バトルゾーンに出た時、自分の山札の上から1枚目をマナゾーンに置く。
■極真龍魂
（スーパー龍解後：《極真龍魂 オール・オーバー・ザ・ワールド》）",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
498100,覇闘将龍剣 ガイオウバーン,はどうしょうりゅうけん ガイオウバーン,火,5,ドラグハート・ウエポン,,-,,,PS,,,"■バトルゾーンに出た時、相手のクリーチャー1体を選び、このドラグハートを装備したクリーチャーをバトルさせる。
■バトル中、これを装備したクリーチャーのパワーは+3000される。
■龍解：自分のクリーチャーがバトルに勝った時、それがそのターン中、自分のクリーチャーがバトルに勝った2度目であれば、このドラグハートを《勝利の覇闘 ガイラオウ》のほうに裏返す。 ",かつて『デュエル・マスターズ』を優勝した伝説の龍。彼の魂が封じられたドラグハートはザ＝デッドマンの手を離れデストロキールの元にあった。それがガイラオウ！,shosuke,-,燃えよ覇闘のドラゴン魂,-,0,,,"498100,498200",,,,覇闘将龍剣 ガイオウバーン,火,龍解,0,"■バトルゾーンに出た時、相手のクリーチャー1体を選び、このドラグハートを装備したクリーチャーをバトルさせる。
■バトル中、これを装備したクリーチャーのパワーは+3000される。
■龍解：自分のクリーチャーがバトルに勝った時、それがそのターン中、自分のクリーチャーがバトルに勝った2度目であれば、このドラグハートを《勝利の覇闘 ガイラオウ》のほうに裏返す。 ",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
493000,爆熱剣 バトライ刃,ばくねつけん バトライバ,火,3,ドラグハート・ウエポン,,-,,,PS,,,"■これを装備したクリーチャーが攻撃する時、自分の山札の上から1枚目を表向きにする。そのカードが進化でないドラゴンか進化でないヒューマノイドであればバトルゾーンに出し、それ以外なら山札の一番下に置く。
■これを装備したクリーチャーは攻撃されない。
■龍解：自分のターン終了時、そのターン、自分のドラゴンがバトルゾーンに出ていれば、このドラグハートを《爆熱天守 バトライ閣》のほうに裏返す。",バトライオウが自らをドラグハートへと変化させたもの、それがバトライ刃だ。,TUBAKI HALSAME,-,LEGEND OF PLAY'S 2024,-,0,,,"493000,493100,493200",,,,爆熱剣 バトライ刃,火,龍解,0,"■これを装備したクリーチャーが攻撃する時、自分の山札の上から1枚目を表向きにする。そのカードが進化でないドラゴンか進化でないヒューマノイドであればバトルゾーンに出し、それ以外なら山札の一番下に置く。
■これを装備したクリーチャーは攻撃されない。
■龍解：自分のターン終了時、そのターン、自分のドラゴンがバトルゾーンに出ていれば、このドラグハートを《爆熱天守 バトライ閣》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
494400,邪帝斧 ボアロアックス,イビルトマホーク ボアロアックス,自然,4,ドラグハート・ウエポン,,-,,,PS,,,"■バトルゾーンに出た時、またはこれを装備したクリーチャーが攻撃する時、自分のマナゾーンから自然のコスト5以下のクリーチャー1枚をバトルゾーンに出してもよい。
■龍解：自分のターンの終了時、自分のクリーチャーのコストの合計が20以上であれば、このドラグハートを《邪帝遺跡 ボアロパゴス》のほうに裏返す。",「欲」のタガさえ外してしまえば、支配することなど容易だ。,YOICHI ITO,-,LEGEND OF PLAY'S 2024,-,0,,,"494400,494500,494600",,,,邪帝斧 ボアロアックス,自然,龍解,0,"■バトルゾーンに出た時、またはこれを装備したクリーチャーが攻撃する時、自分のマナゾーンから自然のコスト5以下のクリーチャー1枚をバトルゾーンに出してもよい。
■龍解：自分のターンの終了時、自分のクリーチャーのコストの合計が20以上であれば、このドラグハートを《邪帝遺跡 ボアロパゴス》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
472620,龍波動空母 エビデゴラス,りゅうはどうくうぼ エビデゴラス,水,4,ドラグハート・フォートレス,,-,,,PS,,,"■自分のターン開始時、自分の手札が8枚以下なら、カードを1枚引く。
■龍解：自分がカードを引いた時、それがそのターン引く4枚目以降のカードであれば、このドラグハートを《最終龍理 Q.E.D.+》のほうに裏返す。",「いざ！」「はっしーん！」――龍覇 M・A・S&最終龍理 Q.E.D.+,Ayane Ozawa,-,双剣王凱旋,-,0,,,"472620,472720",,,landscape,龍波動空母 エビデゴラス,水,龍解,0,"■自分のターン開始時、自分の手札が8枚以下なら、カードを1枚引く。
■龍解：自分がカードを引いた時、それがそのターン引く4枚目以降のカードであれば、このドラグハートを《最終龍理 Q.E.D.+》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
477020,無敵王剣 ギガハート,むてきおうけん ギガハート,火,6,ドラグハート・ウエポン,,-,,,PS,,,"■これを装備したクリーチャーは「スピードアタッカー」を得、攻撃中、パワーが0より大きければ、破壊されない。
■龍解：自分のドラゴンが攻撃する時、そのターン2度目のドラゴンによる攻撃であれば、攻撃の後、このドラグハートを《最強熱血 オウギンガ》のほうに裏返す。",その剣は、王者の持つ剣。,neko61,,双剣王凱旋,-,0,,,"477020,477120",,,,無敵王剣 ギガハート,火,龍解,0,"■これを装備したクリーチャーは「スピードアタッカー」を得、攻撃中、パワーが0より大きければ、破壊されない。
■龍解：自分のドラゴンが攻撃する時、そのターン2度目のドラゴンによる攻撃であれば、攻撃の後、このドラグハートを《最強熱血 オウギンガ》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
477220,銀河剣 プロトハート,ぎんがけん プロトハート,火,4,ドラグハート・ウエポン,,-,,,PS,,,"■各ターン、これを装備したクリーチャーが初めてタップした時、アンタップする。
■龍解：自分のターン終了時、そのターン、これを装備したクリーチャーが2度攻撃していたら、このドラグハートを《星龍解 ガイギンガ・ソウル》のほうに裏返す。",その剣は、始まりの剣。,kenko,,双剣王凱旋,-,0,,,"477220,477320",,,,銀河剣 プロトハート,火,龍解,0,"■各ターン、これを装備したクリーチャーが初めてタップした時、アンタップする。
■龍解：自分のターン終了時、そのターン、これを装備したクリーチャーが2度攻撃していたら、このドラグハートを《星龍解 ガイギンガ・ソウル》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
470100,天獄の正義 ヘブンズ・ヘブン,てんごくのせいぎ ヘブンズ・ヘブン,光,5,ドラグハート・フォートレス,,-,,,PS,,,"■自分のターン終了時、自分の手札から「ブロッカー」を持つ光のクリーチャー1枚をバトルゾーンに出してもよい。
■光以外の呪文を唱えるコストは1多くなる。
■龍解：自分のターン開始時、自分の「ブロッカー」を持つクリーチャーが3体以上あれば、このドラグハートを《天命讃華 ネバーラスト》のほうに裏返す。",長き瞑想にも、終わりの時がきた。,NAKAMURA 8,,双剣王凱旋,-,0,,,"470100,470200",,,landscape,天獄の正義 ヘブンズ・ヘブン,光,龍解,0,"■自分のターン終了時、自分の手札から「ブロッカー」を持つ光のクリーチャー1枚をバトルゾーンに出してもよい。
■光以外の呪文を唱えるコストは1多くなる。
■龍解：自分のターン開始時、自分の「ブロッカー」を持つクリーチャーが3体以上あれば、このドラグハートを《天命讃華 ネバーラスト》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
471100,浮遊する賛美歌 ゾディアック,ふゆうするさんびか ゾディアック,光,3,ドラグハート・フォートレス,,-,,,PS,,,"■自分の光のクリーチャーすべてのパワーは+1000される。
■龍解：自分のターン開始時、自分の光のクリーチャーが2体以上あれば、このドラグハートを《賛美の精霊龍 ハレルヤ・ゾディア》のほうに裏返す。",天命王を賛美し、ゾディアックを賛美する歌は、龍の力を解放させる。すべての歌は正義の為にあり。,Ishibashi Yosuke,,双剣王凱旋,-,0,,,"471100,471200",,,landscape,浮遊する賛美歌 ゾディアック,光,龍解,0,"■自分の光のクリーチャーすべてのパワーは+1000される。
■龍解：自分のターン開始時、自分の光のクリーチャーが2体以上あれば、このドラグハートを《賛美の精霊龍 ハレルヤ・ゾディア》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
471500,革命槍 ジャンヌ・ミゼル,かくめいそう ジャンヌ・ミゼル,光,2,ドラグハート・ウエポン,,-,,,PS,,,"■これを装備したクリーチャーが攻撃する時、相手のクリーチャー1体をタップしてもよい。
■龍解：自分のターン終了時、これを装備したクリーチャーがタップされていれば、このドラグハートを《聖槍の精霊龍 ダルク・アン・シエル》のほうに裏返す。",アリエースよ。正義のために我が力を使いたまえ。――革命槍 ジャンヌ・ミゼル,Takeuchi Kohei,,双剣王凱旋,-,0,,,"471500,471600",,,,革命槍 ジャンヌ・ミゼル,光,龍解,0,"■これを装備したクリーチャーが攻撃する時、相手のクリーチャー1体をタップしてもよい。
■龍解：自分のターン終了時、これを装備したクリーチャーがタップされていれば、このドラグハートを《聖槍の精霊龍 ダルク・アン・シエル》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
472600,龍波動空母 エビデゴラス,りゅうはどうくうぼ エビデゴラス,水,4,ドラグハート・フォートレス,,-,,,PS,,,"■自分のターン開始時、自分の手札が8枚以下なら、カードを1枚引く。
■龍解：自分がカードを引いた時、それがそのターン引く4枚目以降のカードであれば、このドラグハートを《最終龍理 Q.E.D.+》のほうに裏返す。",幾何学艦隊の切り札が、遂に戦場へと到着した。,NAKAMURA 8,,双剣王凱旋,-,0,,,"472600,472700",,,landscape,龍波動空母 エビデゴラス,水,龍解,0,"■自分のターン開始時、自分の手札が8枚以下なら、カードを1枚引く。
■龍解：自分がカードを引いた時、それがそのターン引く4枚目以降のカードであれば、このドラグハートを《最終龍理 Q.E.D.+》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
474900,獄龍刃 ディアボロス,ごくりゅうじん ディアボロス,闇,4,ドラグハート・ウエポン,,-,,,PS,,,"■バトルゾーンに出た時、自分の墓地からクリーチャー1枚を手札に戻す。
■龍解：自分のターン開始時、自分の手札からクリーチャー1枚を捨ててもよい。そうした場合、このドラグハートを《破滅の悪魔龍 ディアジゴク》のほうに裏返す。",死神の鎌が、破滅をもたらす。,Yuukoo009,,双剣王凱旋,-,0,,,"474900,475000",,,,獄龍刃 ディアボロス,闇,龍解,0,"■バトルゾーンに出た時、自分の墓地からクリーチャー1枚を手札に戻す。
■龍解：自分のターン開始時、自分の手札からクリーチャー1枚を捨ててもよい。そうした場合、このドラグハートを《破滅の悪魔龍 ディアジゴク》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
475600,魂喰いの魔狼月下城,たましいぐいのまろうげっかじょう,闇,3,ドラグハート・フォートレス,,-,,,PS,,,"■自分の闇のクリーチャーはすべて「スレイヤー」を得る。
■龍解：自分のターン開始時、自分の闇のクリーチャーが2体以上あれば、このドラグハートを《魔狼の悪魔龍 ミナゴロッセオ》のほうに裏返す。",ここは、すべての死を求めるものが集い闘う場所。その死者たちの魂は、ここに眠る龍の心を呼び覚ます。,Kutay,,双剣王凱旋,-,0,,,"475600,475700",,,landscape,魂喰いの魔狼月下城,闇,龍解,0,"■自分の闇のクリーチャーはすべて「スレイヤー」を得る。
■龍解：自分のターン開始時、自分の闇のクリーチャーが2体以上あれば、このドラグハートを《魔狼の悪魔龍 ミナゴロッセオ》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
477000,無敵王剣 ギガハート,むてきおうけん ギガハート,火,6,ドラグハート・ウエポン,,-,,,PS,,,"■これを装備したクリーチャーは「スピードアタッカー」を得、攻撃中、パワーが0より大きければ、破壊されない。
■龍解：自分のドラゴンが攻撃する時、そのターン2度目のドラゴンによる攻撃であれば、攻撃の後、このドラグハートを《最強熱血 オウギンガ》のほうに裏返す。",銀河より舞い降りし剣が真の力に目覚める時、新たなる王が生まれる。,lack,,双剣王凱旋,-,0,,,"477000,477100",,,,無敵王剣 ギガハート,火,龍解,0,"■これを装備したクリーチャーは「スピードアタッカー」を得、攻撃中、パワーが0より大きければ、破壊されない。
■龍解：自分のドラゴンが攻撃する時、そのターン2度目のドラゴンによる攻撃であれば、攻撃の後、このドラグハートを《最強熱血 オウギンガ》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
477200,銀河剣 プロトハート,ぎんがけん プロトハート,火,4,ドラグハート・ウエポン,,-,,,PS,,,"■各ターン、これを装備したクリーチャーが初めてタップした時、アンタップする。
■龍解：自分のターン終了時、そのターン、これを装備したクリーチャーが2度攻撃していたら、このドラグハートを《星龍解 ガイギンガ・ソウル》のほうに裏返す。",マッカラン、そしてフィディックの尽力によって、ガイグレンの暴走は止まった。,lack,,双剣王凱旋,-,0,,,"477200,477300",,,,銀河剣 プロトハート,火,龍解,0,"■各ターン、これを装備したクリーチャーが初めてタップした時、アンタップする。
■龍解：自分のターン終了時、そのターン、これを装備したクリーチャーが2度攻撃していたら、このドラグハートを《星龍解 ガイギンガ・ソウル》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
478500,天守閣 龍王武陣　-闘魂モード-,てんしゅかく りゅうおうむじん　-とうこんモード-,火,3,ドラグハート・フォートレス,,-,,,PS,,,"■自分の火のクリーチャーがバトルする時、そのターン、そのクリーチャーのパワーは+2000される。
■龍解：自分のターン開始時、自分の火のクリーチャーが2体以上あれば、このドラグハートを《熱血龍 ガイシュカク》のほうに裏返す。",火文明の本拠地、龍王武陣。激しく熱かりし魂が集まることで、新たな姿へと変化する。,kawasumi,,双剣王凱旋,-,0,,,"478500,478600",,,landscape,天守閣 龍王武陣　-闘魂モード-,火,龍解,0,"■自分の火のクリーチャーがバトルする時、そのターン、そのクリーチャーのパワーは+2000される。
■龍解：自分のターン開始時、自分の火のクリーチャーが2体以上あれば、このドラグハートを《熱血龍 ガイシュカク》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
478200,斬鉄剣 ガイアール・ホーン,ざんてつけん ガイアール・ホーン,火,2,ドラグハート・ウエポン,,-,,,PS,,,"■これを装備したクリーチャーは、「パワーアタッカー+2000」を得、種族にガイアール・コマンド・ドラゴンを追加する。
■龍解：自分のターン終了時、これを装備したクリーチャーがタップされていれば、このドラグハートを《熱血龍 ザンテツビッグ・ホーン》のほうに裏返す。",武器であるドラグハートも、力を得ることで変化していく。,Yuukoo009,,双剣王凱旋,-,0,,,"478200,478300",,,,斬鉄剣 ガイアール・ホーン,火,龍解,0,"■これを装備したクリーチャーは、「パワーアタッカー+2000」を得、種族にガイアール・コマンド・ドラゴンを追加する。
■龍解：自分のターン終了時、これを装備したクリーチャーがタップされていれば、このドラグハートを《熱血龍 ザンテツビッグ・ホーン》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
478000,無敵剣 プロト・ギガハート,むてきけん プロト・ギガハート,火,2,ドラグハート・ウエポン,,-,,,PS,,,■龍解：相手のカードの効果によって、これを装備したクリーチャーがバトルゾーンを離れる時、かわりにこのドラグハートを《最強龍 オウギンガ・ゼロ》のほうに裏返す。,世界最強と名高い爆流剣術。その極致に達したものは、二刀流すら操れるという。,boyaking,,双剣王凱旋,-,0,,,"478000,478100",,,,無敵剣 プロト・ギガハート,火,龍解,0,■龍解：相手のカードの効果によって、これを装備したクリーチャーがバトルゾーンを離れる時、かわりにこのドラグハートを《最強龍 オウギンガ・ゼロ》のほうに裏返す。,,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
479900,侵攻する神秘 ニガ=アブシューム,しんこうするしんぴ ニガ=アブシューム,自然,5,ドラグハート・フォートレス,,-,,,PS,,,"■自分のマナゾーンにあるカードをすべての文明のカードとして扱う。
■自分のドラゴンが破壊される時、かわりにマナゾーンに置く。
■龍解：自分のターン終了時、自分のマナゾーンからドラゴン5枚を手札に戻してもよい。そうした場合、このドラグハートを《五邪王 ニガ=ヴェルムート》のほうに裏返す。",ザ＝デッドマンが復活したとき、不気味な音を立ててニガ＝アブシュームがその姿を現した。,TUBAKI HALSAME,,双剣王凱旋,-,0,,,"479900,482000",,,landscape,侵攻する神秘 ニガ=アブシューム,自然,龍解,0,"■自分のマナゾーンにあるカードをすべての文明のカードとして扱う。
■自分のドラゴンが破壊される時、かわりにマナゾーンに置く。
■龍解：自分のターン終了時、自分のマナゾーンからドラゴン5枚を手札に戻してもよい。そうした場合、このドラグハートを《五邪王 ニガ=ヴェルムート》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
